a_missing,b_wrong,c_incitement,d_bad,e_none,post_id
0,0,0,0,1,6415cc81000000001303429c
0,0,0,0,1,6411b730000000002702ad92
0,0,0,0,1,640c93cb0000000013033e3e
0,0,0,0,1,64183408000000001301266d
0,0,0,0,1,640c6ac9000000000800ee05
0,0,0,0,1,64119b4f000000001300de36
0,0,0,0,1,6442908a00000000270023cf
0,0,0,0,1,644937220000000013005532
0,0,0,0,1,6436732d000000000800ec7b
0,0,0,0,1,642019ef00000000130011af
0,0,0,0,1,64217088000000001300a053
0,0,0,1,0,641ee43c00000000130025b2
0,0,0,0,1,64217532000000000800ccad
0,0,0,1,0,6422be3f0000000013009a64
0,0,0,0,1,641c273e000000001203c471
0,0,1,1,0,640b4bb5000000001303547e
0,0,0,0,1,6404a61b000000001203e91e
0,0,0,0,1,63fe48da000000000800d387
0,0,0,1,0,6411cbdb00000000140262e1
0,0,0,0,1,640ac8c8000000002702b957
0,0,0,0,1,64096fad00000000130152b3
0,0,0,0,1,64014e010000000013036e75
0,0,0,0,1,640617350000000013036938
0,0,0,0,1,643dedc00000000012033ab5
0,0,0,0,1,6448e5c600000000140273d9
0,0,0,0,1,6436d9500000000027010764
0,0,0,0,1,641c3e60000000001301672a
0,0,0,0,1,64218fee0000000014025845
0,0,0,0,1,641ece750000000013031130
0,0,0,0,1,6417de55000000001300e95e
0,0,0,0,1,64167b310000000013030f9b
0,0,0,0,1,640d7953000000001303197c
0,0,0,0,1,6445279700000000120300b5
0,0,0,0,1,6447b2fe000000002700313d
0,0,0,0,1,64245fc50000000013001717
0,0,0,0,1,642704890000000012031fe9
0,0,0,0,1,643b52790000000013001c92
0,0,0,0,1,645e3b1c0000000013032d7d
0,0,0,0,1,644b9545000000001300d6ff
0,0,0,0,1,6450b3e40000000027029384
0,0,1,0,0,645a35610000000013017a3b
0,0,0,0,1,6452d78e0000000014026271
0,0,0,0,1,6460cdee000000000800fdc8
0,0,0,0,1,645a1aec00000000130319c0
1,0,0,0,0,6438f5660000000027028a85
0,0,0,0,1,6437c8b800000000130116c4
1,0,0,0,0,6425a1d40000000013010bbf
0,0,0,0,1,642554ca0000000013002308
0,0,0,0,1,641ff7dc000000001300ca81
1,0,0,0,0,641c0cd5000000001303ee42
0,0,0,0,1,642030820000000013003902
0,0,0,0,1,64105d74000000001300924b
0,0,0,0,1,6415949f0000000013016bc1
0,0,0,0,1,6417db6b000000000800d7c6
0,0,0,0,1,6411cabb0000000013009c7b
0,0,0,0,1,641558710000000027011b39
0,0,0,0,1,64198a1300000000130157d3
0,0,0,0,1,6478b34400000000130093d4
0,0,0,0,1,6469db2100000000130124be
0,0,0,0,1,6476ab8900000000140252ba
0,0,0,0,1,646d9c340000000011012702
0,0,0,0,1,6468f0600000000027002f5a
0,0,0,0,1,6457b6850000000013035c63
0,0,0,1,0,6454f40900000000130339bc
0,0,0,1,0,6459ccae000000002701165e
0,0,0,0,1,645f92a200000000120306b7
0,0,0,0,1,64636372000000001203e701
0,0,0,0,1,6453885a0000000013004078
0,0,0,0,1,6459d54e0000000014027ab8
0,0,0,0,1,6443b33c0000000014027897
0,0,0,0,1,643fd70800000000110101fe
0,0,0,0,1,6442765f000000001303511b
0,0,0,0,1,643a8728000000001203e7a0
0,0,0,0,1,643e12af000000001300fcde
0,0,0,1,0,6438b18a000000001300682c
0,0,0,0,1,6426c1200000000014025f67
0,0,0,0,1,641c4696000000001101114f
0,0,0,0,1,641d8a1e000000001300ab0b
0,0,0,0,1,6427f35d000000000703b58a
0,0,0,0,1,6420250a00000000130097af
0,0,0,0,1,640f12e0000000000703977f
0,0,0,0,1,6410866e000000001303de75
0,0,0,0,1,6416dd190000000013030e56
0,0,0,0,1,6415c73f0000000027029270
0,0,0,0,1,640afb8f0000000012031412
0,0,0,0,1,64128b46000000000703b129
0,0,0,0,1,64676180000000000703a3ef
0,0,0,0,1,6471d9360000000013009cda
0,0,1,1,0,647347fe000000001303f974
0,0,0,0,1,64706ba000000000120314b3
0,0,0,0,1,6474a49800000000270297e7
0,0,0,0,1,6464b79f000000001300d365
0,0,0,0,1,6468ac430000000027012d53
0,0,0,0,1,6473699600000000270120b6
1,0,0,0,0,6464abe100000000270020f3
0,0,0,0,1,644ce509000000001203da50
0,0,0,0,1,64620df90000000013037f14
0,0,0,0,1,6456230700000000110107f9
1,0,0,0,0,645de23900000000270035cb
0,0,0,0,1,64510c97000000001300aedf
0,0,0,0,1,6441397f000000001203f414
0,0,0,0,1,644bb6b8000000001300d80c
0,0,0,0,1,6462d677000000002700315f
0,0,0,0,1,645b6211000000000800c111
0,0,0,0,1,64390073000000001303ca6e
0,0,0,0,1,6457e806000000001300ca05
0,0,0,0,1,644fc47d0000000013031fe4
0,0,0,0,1,6457905b000000001300a72d
0,0,0,0,1,645c6a25000000001303758b
0,0,0,0,1,643bcb18000000001301075f
0,0,0,0,1,644901b80000000013036fc0
0,0,0,0,1,643d3ac5000000002702806d
0,0,0,0,1,644510db00000000130154ca
0,0,0,0,1,64466526000000001301221a
0,0,0,0,1,643fd5520000000013017275
0,0,0,0,1,64c92915000000001700f236
0,0,0,0,1,64b3cf0a000000003100873f
0,0,0,0,1,64b270a80000000023037307
0,0,0,0,1,64b3d16a0000000035009f00
0,0,0,0,1,64b62d71000000001e01bc0f
0,0,0,0,1,64b3c3390000000034014908
0,0,0,0,1,64b7700f000000001e010a71
0,0,0,0,1,64c1018d00000000100323c6
0,0,0,0,1,64ad2109000000003102fb48
0,1,0,0,0,64a7a1840000000023034dd5
0,0,0,0,1,64a80629000000001602745d
0,0,0,0,1,64a0f17c000000000703b26c
0,0,0,0,1,64ab5f5f000000001c01acb3
0,0,0,0,1,64a4304c0000000034017997
0,0,0,0,1,6487f3d80000000027000985
1,0,0,0,0,647c95220000000013003a41
0,0,0,0,1,6485ac7e0000000013011b95
0,0,0,0,1,6487d53a000000001300227d
0,0,0,0,1,64787f3f000000001300944c
0,0,0,0,1,6469fe5e00000000110109fe
0,0,0,0,1,6471dae1000000000800d33a
0,0,0,0,1,647817d2000000001101095c
0,0,0,0,1,645b60a2000000001203f7c9
0,0,0,0,1,645b62f70000000012032d57
0,0,0,0,1,64511a140000000013005d71
0,0,0,0,1,6460526f0000000027000624
0,0,0,1,0,6453212f0000000027012735
0,0,0,0,1,645cfeb20000000013035cc7
0,0,0,0,1,64562fcd0000000013031071
0,0,0,0,1,6433b33a000000001203e106
0,0,0,0,1,6437b3a0000000001300704f
0,0,0,0,1,64387aa400000000270292da
0,0,0,0,1,6442d9830000000013014c47
0,0,0,0,1,643ba1a1000000001300758a
1,0,0,0,0,6447b5cb0000000014025f56
0,0,0,0,1,64bbc62e000000001701a80b
0,0,0,0,1,64b3669e000000002f029d35
0,0,0,0,1,64c32dcc000000001700eed0
0,0,0,0,1,64b7397c0000000015031cd0
0,0,0,0,1,64b4a75c000000002b03f0e2
0,0,0,0,1,64c27f33000000000103cbbc
0,0,0,0,1,69636368000000001a02186a
0,0,0,0,1,696f590d000000002203b97e
0,0,0,0,1,696f0945000000000a02b59d
0,0,0,0,1,696e1c97000000002203a3fd
0,0,0,0,1,69703321000000000c036c34
1,0,0,0,0,696eed79000000000e00dffe
0,0,0,0,1,69621fe2000000002202c3ed
1,0,0,0,0,6962416e000000000a029e72
0,0,0,0,1,696edaee000000001a02be7e
0,0,0,0,1,696daea1000000000e03e22a
0,0,0,0,1,695d005d000000001a01d509
0,0,0,0,1,696f0019000000000b00ad09
0,0,0,0,1,696e1c0a00000000220335c6
0,0,0,0,1,696dae010000000022039f9b
1,0,0,0,0,696f588d000000001a033ee4
0,0,0,0,1,696db6df000000001a033230
0,0,0,0,1,6963cea5000000001a024702
0,0,0,0,1,696467a9000000000a03387e
0,0,0,0,1,696471ec000000000d009b35
0,0,0,0,1,69632725000000001a01d80a
0,0,0,0,1,6963cae7000000000e03db93
0,0,0,0,1,69644570000000002103313c
0,0,0,0,1,69550afa000000001e021f40
0,0,0,0,1,69634104000000000a03286d
0,0,0,0,1,6962e966000000002103d120
0,0,0,0,1,696225d90000000022021bdd
0,0,0,0,1,69649794000000000e00f94b
0,0,0,0,1,69626182000000001a035d15
0,0,0,0,1,64a569cf000000003102ddef
0,0,0,0,1,64a6990700000000350095ca
0,0,0,0,1,69632bf6000000000b0123ab
0,0,0,0,1,64a56606000000003500bfde
0,0,0,0,1,69638c820000000022021940
0,0,0,0,1,6963044e000000001a01d4d5
1,0,0,0,0,6962eed9000000001a037a88
0,0,0,0,1,69639ada000000002102ac8b
0,0,0,0,1,6963250600000000210335b7
0,0,0,0,1,64bd5749000000000b0299ba
0,0,0,0,1,6963edde000000001a02cfac
0,0,0,0,1,6963eab4000000001a02045f
0,0,0,0,1,6960eadd000000002200866b
0,0,0,0,1,69639498000000001a01f459
0,0,0,0,1,64accbbf000000000f00efcf
0,0,0,0,1,64a68f22000000001a011003
1,0,0,0,0,69623fce000000002202c81e
0,0,0,0,1,69633e6a000000000c0354eb
0,0,0,0,1,69645469000000000a028da8
0,0,0,0,1,69645d34000000001a024327
0,0,0,0,1,69625027000000001a036d37
0,0,0,0,1,6963507d000000000e00d109
0,0,0,0,1,6962330d000000000a03135f
0,0,0,0,1,69636b27000000002102915a
0,0,0,1,0,69606a33000000000a03ccea
0,0,0,1,0,69646a59000000001a0215f0
0,0,0,0,1,696369a6000000002203a0ab
0,0,0,0,1,64c740a7000000001201cbb3
0,0,0,0,1,6426edf6000000001300b39b
0,0,0,0,1,6467546000000000130082b1
0,0,0,0,1,641c2176000000001300a280
0,0,0,0,1,64294c890000000027000c5b
0,0,0,0,1,641ac75c0000000013016ff9
0,0,0,0,1,696e0b48000000001a02c6bb
0,0,0,0,1,64157c4b000000002702990e
0,0,0,0,1,643d1db6000000001300c9c9
0,0,0,0,1,696c8756000000000d008880
0,0,0,0,1,641c02a60000000013016426
0,0,0,0,1,6447ece3000000001303d0bf
0,0,0,0,1,640842690000000013014e14
0,0,0,0,1,69635c880000000022032755
0,0,0,0,1,6964dcea000000000a02aea1
0,0,0,0,1,64b670b20000000012010866
0,0,0,0,1,64bb85820000000017018508
1,0,0,0,0,644fa9950000000012033342
0,0,0,0,1,6456442b0000000013036078
0,0,0,0,1,64c895dd000000000a01a55b
0,0,0,0,1,644f20300000000013035f6a
1,0,0,0,0,6458ad1400000000110129dd
0,0,0,0,1,643bc372000000001203eca6
0,0,0,0,1,643b568f00000000130143d6
0,0,0,0,1,64335aaf00000000270288e7
0,0,0,0,1,6440dd5a000000001203072e
0,0,0,0,1,64bbe19e0000000010030f31
0,0,0,0,1,644cf942000000001300b108
0,0,0,0,1,643f57100000000027003ad9
0,0,0,0,1,643b72a6000000001402772b
0,0,0,0,1,6962575b000000000903bb43
0,0,0,0,1,6963d215000000000a032928
0,0,0,0,1,645ba85e0000000013032fd3
0,0,0,0,1,6963071e000000001a02ff37
0,0,0,0,1,64ae3264000000001a011a85
0,0,0,0,1,6464be13000000000800c9ed
0,0,0,0,1,644b90450000000013017789
0,0,0,0,1,6451ac3e0000000027001d20
0,0,0,1,0,643e28480000000013011269
0,0,0,0,1,644e4b4d000000001303752b
0,0,0,0,1,644e67b800000000110121d9
0,0,0,0,1,645e893f0000000013033ec6
0,0,0,0,1,6459bace0000000013034758
0,0,0,0,1,69633575000000000a02a257
0,0,0,0,1,646612a20000000013004204
0,0,0,0,1,6411ff53000000001203eaeb
0,0,0,0,1,64000353000000000800d341
1,0,0,0,0,643b87ea00000000130352ac
0,0,0,0,1,643fefbd0000000027013764
0,0,0,0,1,642154a70000000012031e8a
0,0,0,0,1,696dc895000000001a02d55a
0,0,0,0,1,64538f070000000011010da3
0,0,0,0,1,645a628300000000110108a3
0,0,0,0,1,64436d5000000000130067ed
0,0,0,0,1,6963a26600000000220090b3
0,0,0,0,1,64424ad4000000000703a5b9
0,0,0,1,0,643a879b000000001300ca4c
0,0,0,0,1,645d008b000000000703aa79
0,0,0,0,1,645359ce000000001300dbfc
0,0,0,0,1,644b839b00000000130066c9
0,0,0,0,1,6964699d000000001a02d94b
0,0,0,0,1,645358ba000000000800de29
0,0,0,0,1,64bdb9870000000010032bcb
0,0,0,0,1,64b7c91d000000001a0103a6
0,0,0,0,1,64b395a30000000010028571
1,0,0,0,0,64c391c800000000100304c6
0,0,0,0,1,64c9ec20000000000c034c82
0,0,0,0,1,64c7b4ec000000000800e566
0,0,0,0,1,696b817d000000001a0327c5
0,0,0,0,1,647f097d0000000012031a6b
0,0,0,0,1,64c94a580000000017019b19
0,0,0,0,1,69636265000000002103e24b
0,0,0,0,1,696c5f8c000000000a028273
0,0,0,0,1,696f0f3a000000001a034746
0,0,0,0,1,6965c739000000001a0204f4
0,0,0,0,1,69639fc2000000002103cc4e
0,0,0,0,1,696ee525000000001a03533b
0,0,0,0,1,64b52604000000001c0183f5
0,0,0,0,1,696dbadb000000000e03e30e
0,0,0,1,0,697058a5000000000b008955
1,0,0,0,0,696f552d000000001a026ebe
0,0,0,0,1,640949ff000000001203e582
0,0,0,0,1,696f37c0000000001a037c98
0,0,0,0,1,640d325a000000000800f380
1,0,0,0,0,696dd46a000000000d00b0cb
1,0,0,0,0,69635f140000000022033614
0,0,0,0,1,695b8573000000002103ced4
0,0,0,0,1,696f5cb8000000001a037a53
0,0,0,0,1,696f301f0000000022021e1d
0,0,0,0,1,696eec28000000000b010cfe
0,1,0,1,0,696ef272000000002202dafa
0,0,0,0,1,696f19cb000000000a031470
1,0,0,0,0,696ef072000000001a0336d7
0,0,0,0,1,69649cd700000000220323f2
0,0,0,0,1,696ecddc000000000c035e32
0,0,0,0,1,69701e69000000002202e891
0,0,0,0,1,6967715a000000000b00a206
0,0,0,0,1,6471c8380000000007039d04
0,0,0,0,1,696f58b6000000001a02071d
1,0,0,0,0,696e127f000000001a02f354
0,0,0,1,0,696e0c6b000000001a0366e4
0,0,0,0,1,696f9194000000000e03f41c
0,0,0,0,1,696e089a000000002203af3e
0,0,0,0,1,696e1421000000001a02b706
0,0,0,0,1,696a2c2f000000000b01182b
0,0,0,1,0,696f5561000000000a02ab4c
0,0,0,0,1,696c2942000000002203b675
1,0,0,0,0,696f7b3f000000000e03eb54
1,0,0,0,0,696f26f7000000002102a639
0,0,0,0,1,696e1795000000000e00c56e
0,0,0,0,1,696e3708000000000a02bf2d
0,0,0,0,1,65f3bf6a0000000012032d2e
1,0,0,0,0,696f27e2000000001a02b49a
0,0,0,0,1,696defbe0000000022022f84
0,0,0,0,1,696e009b000000000e00f1af
1,0,0,0,0,696ef57e000000000a03e814
0,0,0,0,1,696ca0b9000000000e00c8d2
1,0,0,0,0,696e110f000000000c036734
0,0,0,0,1,696f2ecb0000000022021662
0,0,0,0,1,696f99a0000000001a01f810
0,0,0,0,1,696e1ac3000000000d00bc2b
0,0,0,0,1,64bbbf89000000000a0181c2
0,0,0,0,1,64bfb5a8000000000800fd24
0,0,0,0,1,691396150000000007038d4b
0,0,0,0,1,64427af1000000001300ef82
0,0,0,0,1,69649274000000001a032f09
1,0,0,0,0,695c2f61000000000d009e78
0,0,0,1,0,64a4070e000000002301d379
0,0,0,0,1,64af4ba600000000100299a2
0,0,0,0,1,640c495a0000000013001c27
0,0,1,0,0,64ad5371000000001c00dac1
0,0,0,1,0,64a67981000000003500afbb
0,0,0,0,1,64a8f0a2000000003500b43b
0,0,0,0,1,64ad33e1000000001e018a39
0,0,0,0,1,6421647c0000000013030a90
0,0,0,0,1,640ed0870000000027002edf
0,0,0,0,1,644ba14300000000130366b0
0,0,0,0,1,641e7f200000000011012866
0,0,0,0,1,64c062f10000000010030d6c
0,0,0,0,1,64c11657000000001201fc24
0,0,0,0,1,6419899b000000002700297b
0,0,0,0,1,640f241a000000001203c0ff
0,0,0,1,0,6409c2ce000000002700342a
0,0,0,0,1,69649f0e000000001a02a932
0,0,0,0,1,649ff37f0000000013012e2f
0,0,0,0,1,64a13fae000000001303d939
0,0,1,1,0,69632818000000000e00e149
0,0,0,0,1,644a6f75000000001203d12e
0,0,0,0,1,6969fc80000000000a02ffe3
0,0,0,0,1,641c1b8d0000000013000ed9
0,0,0,0,1,6962f247000000001a02ef28
0,0,0,0,1,64ca5d2e00000000120194ff
0,0,0,0,1,64c136e1000000000a01a898
1,0,0,0,0,645e05e00000000013017683
0,0,0,0,1,6451e8e700000000130358d6
0,0,0,0,1,6406acf70000000013035f5c
0,0,0,0,1,646f53090000000013005da1
0,0,0,0,1,64146f4d0000000013008d4a
0,0,0,0,1,63fda221000000001203c802
0,0,0,0,1,640da6dd000000001300c764
0,0,0,0,1,64084dde000000001402513d
0,0,1,0,0,6460c0b70000000014024f6c
0,0,0,0,1,647c22370000000027013bfc
0,0,0,0,1,648404a6000000001203fcc7
0,0,0,0,1,6480382a0000000013005678
0,0,0,0,1,64a91233000000001e01b45f
0,0,0,0,1,64ae54c6000000002b03927f
0,0,1,0,0,64871e26000000000800f0d9
1,0,0,0,0,643d63590000000013035323
0,0,0,0,1,64400668000000001300e271
1,0,0,0,0,6447d7d50000000027012801
0,0,0,0,1,6433cad6000000001300b94c
0,0,0,0,1,64a789d0000000001a01033b
0,0,0,0,1,641fabcd0000000027029e5c
0,0,0,0,1,64280d2200000000130308fe
0,0,0,0,1,64773fab00000000270109df
0,0,0,0,1,63f94b290000000011012acf
1,0,0,0,0,64196ac6000000000800eba4
0,0,1,1,0,643c2b5400000000130113c7
0,0,0,0,1,64219aec0000000027010640
0,0,0,0,1,6423e5480000000007039b09
0,0,0,0,1,64b00c770000000012013b61
0,0,0,0,1,64a7e487000000001c00e52e
1,0,0,0,0,64a2dab7000000002f02b2c3
0,0,0,0,1,64aa3973000000002b03c882
0,0,0,0,1,696dd9e4000000000a029971
0,0,0,0,1,6434595c000000001303621b
0,0,0,0,1,64337b6700000000110122eb
0,0,0,0,1,6474808e0000000013037137
0,0,0,0,1,696ddcec000000000b008ddb
0,0,0,0,1,64770fc10000000013013e76
0,0,0,0,1,647dcf1b00000000130068ad
1,0,0,0,0,6464aa360000000027012522
0,0,0,0,1,646f65870000000027002ae3
0,0,0,0,1,6459a3930000000007038480
0,0,0,0,1,647ee99f000000001300bd22
0,0,0,0,1,648725200000000027000238
0,0,0,1,0,6489bc040000000027011357
0,0,0,0,1,648bec9e0000000011013ab9
0,0,0,0,1,648adf260000000027028366
0,0,0,0,1,647dbe1d000000001303d162
0,0,0,1,0,6479e89e0000000013007176
1,0,0,0,0,648006890000000013011294
0,0,0,0,1,648869ed00000000140277c5
0,0,0,0,1,645f6903000000002700070a
0,0,0,0,1,644d029a0000000027000ea3
0,0,0,0,1,647382930000000012031c7b
0,0,0,1,0,64b1c9e9000000002b038a48
0,0,0,0,1,64c52a220000000017018cc7
1,0,0,0,0,6438d39b00000000130304c2
0,0,0,0,1,6409d17d0000000014024051
0,0,0,0,1,6408a916000000000703b988
0,0,0,0,1,640b09da000000001300b951
0,0,0,0,1,63f8cbd5000000001303e2db
0,0,0,0,1,6454c368000000000703bbfa
0,0,0,0,1,63f8392d0000000014027f6a
0,0,0,0,1,695edbbf000000000e00c157
0,0,0,0,1,6422c5ee000000000800c4e6
0,0,0,0,1,6454cadd000000001203fe4a
0,0,0,0,1,64c4d22f0000000017019365
0,0,0,0,1,696dd3a9000000002200bb85
0,0,0,0,1,64578cdc000000000800dc61
0,0,0,1,0,645790b2000000001301442e
1,0,0,0,0,6433e59b0000000013016863
0,0,0,1,0,6449ecf5000000001303129c
0,0,0,0,1,643521da0000000014025c1e
0,0,0,0,1,64c7bdad000000001201a5ce
0,0,0,0,1,64c23247000000001201ec0a
0,0,0,0,1,64b54d3c000000000f00d170
0,0,0,0,1,64bf6ec3000000000b02b603
0,0,0,1,0,64c3ce62000000000b0296c3
0,0,0,0,1,64b21384000000000f00d978
0,0,0,0,1,64ad5b8c000000001a013093
0,0,0,0,1,64ae69b9000000002b03f532
0,0,1,0,0,64afb464000000003100b65a
0,0,0,0,1,64a1762d000000001300f94c
0,0,0,0,1,648833ba0000000013037b50
0,0,0,0,1,6489bcda0000000013031c34
0,0,0,0,1,647db38e0000000007039fd8
0,0,0,0,1,647f12a2000000001203c3fe
0,0,0,0,1,64677b4b00000000130331aa
0,0,0,0,1,647328b00000000013033d9b
0,0,0,0,1,645c517b000000001300c976
0,0,0,0,1,6462313f0000000013030f49
0,0,0,0,1,645ce601000000001203d780
0,0,0,0,1,645f686e000000001301299b
0,0,0,0,1,645b50020000000027028576
0,0,0,0,1,6447b2e5000000001300a3a0
0,0,0,1,0,643a2c1f000000001301369e
0,0,0,0,1,64428510000000001101387c
0,0,0,0,1,644a1b6f0000000011010763
0,0,0,0,1,64c8fc2f000000000c035088
0,0,0,0,1,64be64ab000000001201a807
0,0,0,0,1,64b2881b000000002301e4a5
0,0,0,0,1,64c62513000000000800d4b3
0,0,0,0,1,64be137e000000001201bcbb
0,0,0,0,1,64afe5d8000000001c00edb9
0,0,0,0,1,64a6053e000000001c0187b0
0,0,0,0,1,64a3fafb000000002b03db39
0,0,0,0,1,64886597000000000703b1a5
0,0,0,0,1,647b1dfc000000001303ec5b
0,0,0,0,1,64844a2f000000000800f353
0,0,0,0,1,6479c2ac000000001303e75c
0,1,0,0,0,6470075400000000270118bc
0,0,0,0,1,64707c77000000001203e71f
0,0,0,0,1,64638be5000000001303f61a
0,0,0,0,1,6464ab66000000001300e462
0,0,0,1,0,645251a1000000001203fbda
0,0,0,0,1,645d247c0000000014027b36
0,0,0,0,1,645b218500000000130172fe
0,0,0,0,1,696b51af000000001a037af5
0,0,1,0,0,696423ce000000001a022aec
1,0,0,0,0,6970d174000000000a02da3e
0,0,0,0,1,6970753b000000000c0377f0
0,0,0,0,1,69633b43000000001a01cad0
0,0,0,0,1,6970b9e5000000000a0285d5
0,0,0,0,1,696f4350000000000c037b8e
0,0,0,0,1,696dd29f0000000021033b83
0,0,0,0,1,641c1dc00000000013033e04
0,0,0,0,1,69690de00000000022021ab0
1,0,0,0,0,696c9bb2000000000e03cd8b
0,0,0,0,1,696f8174000000000b0118e7
0,0,0,0,1,696e510b0000000022022cc7
0,0,0,0,1,696cdb9d000000000a03dc9a
1,0,0,0,0,696e557b000000001a023bc0
1,0,0,0,0,696c8d24000000000b009a77
0,0,0,0,1,696cc188000000000a02ad9d
0,0,0,0,1,6963342e000000000c035f48
0,0,0,0,1,695a5019000000002202f11b
0,0,0,0,1,6474a8db000000001300e667
0,0,0,0,1,6424de4a00000000270128f8
0,0,0,0,1,694b5469000000001e00f04f
0,0,0,0,1,694cdea2000000001e028e61
0,0,0,0,1,695a36ca000000001f00f5c4
0,0,1,1,0,694bb03f000000001e025226
0,0,0,0,1,6954c11a0000000021031709
0,0,0,1,0,69629219000000001a01f2dd
0,0,0,0,1,6950e06e000000002102a5c3
0,0,0,0,1,695504d1000000002103ea00
0,0,0,0,1,6957adf00000000021033479
0,0,0,0,1,694a7718000000000d03fcbf
0,0,0,0,1,69526f2d000000001e00d602
0,0,0,0,1,694e9877000000002103f861
0,0,0,0,1,6960de26000000001a03188e
0,0,0,0,1,696c839b0000000022021da9
0,0,0,0,1,6951f6da000000001d039b92
0,0,0,0,1,695b4423000000000b008718
0,0,0,0,1,6957bca5000000001e016312
0,0,0,0,1,695a6ba5000000001e035be9
0,0,0,0,1,695eb200000000001a02c240
0,0,0,1,0,6955efe1000000001e007863
0,0,0,0,1,69539a8900000000220308bc
0,0,0,0,1,69610fbb0000000009038939
1,0,0,0,0,694a0e95000000001e00ad02
0,0,0,0,1,695f81c00000000022031f01
0,0,0,0,1,694e514d000000001e011ad3
0,0,0,0,1,694bb648000000001e030b22
0,0,0,0,1,694a6b23000000001f00a6db
0,0,0,0,1,69685f1f000000001a02c51a
0,0,0,0,1,69549c88000000001e000fb0
0,0,0,0,1,696333a2000000000a03e884
0,0,0,0,1,695798aa000000001e039f06
0,0,0,0,1,6967635f0000000022022c1c
0,0,0,0,1,6957519f0000000022031441
0,0,0,0,1,696b81d4000000001a02ef65
0,0,0,0,1,696a3b99000000001a02adbf
0,0,0,0,1,696a247b000000000d00b2fc
0,0,0,0,1,6960f3ea00000000210284d0
0,0,0,0,1,696d06b70000000021029275
1,0,0,0,0,69620f2b000000001a02e4a3
0,0,0,0,1,69624c26000000000a029fc4
1,0,0,0,0,694bc94100000000190258f2
0,0,0,0,1,69562aee000000001d03cb83
0,0,0,0,1,6954f4bc000000002103288a
0,0,0,0,1,69549c64000000002102a23d
0,0,0,0,1,6953945b000000001f00eb92
0,0,0,0,1,695ceedd0000000009038ed7
0,0,0,0,1,695e2337000000000a02f0ed
0,0,0,0,1,6964bf2a000000000a02827c
0,0,0,0,1,695e241400000000210320ba
0,0,0,1,0,695a2307000000001e039e4b
0,0,0,1,0,6967a24f000000000903b424
0,0,0,0,1,69609061000000000a0308b3
0,0,0,0,1,69626b6d000000002102bd88
0,0,1,1,0,69623695000000000a02e52e
0,0,0,0,1,694e65b2000000001e02cca1
0,0,0,0,1,694d179b0000000021030e77
0,0,0,0,1,695cc81e000000001a0208a5
0,0,0,0,1,69636938000000001a033fbb
0,0,0,1,0,695ce7af000000002202e5b5
0,0,0,0,1,694a7342000000001f009c76
0,0,0,0,1,69524546000000001e0152d0
0,0,0,0,1,694bc3d9000000000d03f10d
0,0,0,0,1,6969dea00000000021032eff
0,0,0,0,1,69575f20000000001f007711
0,0,0,0,1,69685ddf000000000a031b6b
0,0,0,0,1,69522739000000001e024471
1,0,0,0,0,6957b78b000000001e02bd7b
0,0,0,0,1,6961ef64000000000b012465
0,0,0,0,1,6965e0bb000000000a03edb4
0,0,0,0,1,695b898f000000002203856c
0,0,0,0,1,695785bd000000001f008a9f
0,0,0,0,1,6951f527000000001e01691f
0,0,0,0,1,695bd35a000000002203a787
0,0,0,0,1,696b71a30000000022033060
0,0,0,0,1,6963cee3000000001a01f3c2
0,0,0,0,1,696a3a33000000000e00e2c3
0,0,0,0,1,69534edc000000001e0386bf
0,0,0,0,1,69566919000000001e035e4b
0,0,0,0,1,696c6344000000001a031952
0,0,0,0,1,6950e331000000001e02e8b5
0,0,0,0,1,69675cfa000000001a024330
0,0,0,0,1,695cde1d000000000c0353ee
1,0,0,0,0,695bcda10000000009038429
0,0,0,0,1,696a0733000000001a0255d8
0,0,0,0,1,69623621000000000e00d4dd
0,0,0,0,1,69624eb6000000000c03703a
0,0,0,0,1,6959ea430000000021028e71
0,0,0,0,1,695f81d4000000002103fece
0,0,0,0,1,69523567000000001e0030a8
0,0,0,0,1,696e2be8000000000d00aa1c
0,0,0,0,1,69624021000000000e03c602
0,0,0,0,1,69550861000000002202da68
1,0,0,0,0,695b50ba00000000210304bc
0,0,0,0,1,69575cc6000000001e035aa7
0,0,0,0,1,69524500000000001e0245a3
1,0,0,0,0,696245c3000000000a030219
0,0,0,0,1,6958b169000000001f00e0b3
0,0,0,0,1,69607e3e000000000a02ad7a
0,0,0,0,1,6964a6a5000000002103f704
1,0,0,0,0,695906e1000000002200aa2a
0,0,0,1,0,695260e2000000001f004130
0,0,0,0,1,69611d42000000000a02b56c
0,0,0,0,1,694fd488000000001e017035
0,0,0,0,1,6959fe8c000000001e027d9e
0,0,0,0,1,695608e4000000001e00dc9e
0,0,0,0,1,6961aa1f0000000021030596
0,0,0,0,1,694e6d32000000001e002e6a
0,0,0,0,1,6907274b000000000303b542
1,0,1,1,0,69073f3d00000000040229af
0,0,0,0,1,690ef56200000000030388fd
0,0,0,0,1,695131ef000000001e00b0a8
1,0,0,0,0,69579f310000000022038b64
0,0,0,0,1,694e73a7000000001e027c0d
0,0,0,0,1,6953723c000000002202c7c3
0,0,0,0,1,694fe1be0000000021031d39
0,0,0,0,1,69548838000000001e00e9f0
0,0,0,0,1,696317bd000000000a03d7a9
0,0,0,0,1,694f52e5000000002202d7b1
